R,"1,1","2,2","3,3","4,4","1,2","1,3","1,4","2,3","2,4","3,4"
2.430935254,0.221728,0.470441,-0.218638,1.15873,1.87E-09,-2.17E-09,0,-0.358935,0,0.00E+00
2.43669065,0.221192,0.455036,-0.21312,1.156509,1.77E-09,-2.20E-09,0,-0.364709,0,0.00E+00
2.442446045,0.220649,0.43927,-0.207311,1.153847,1.66E-09,-2.23E-09,0,-0.370345,0,0.00E+00
2.448201441,0.220099,0.423147,-0.201213,1.150624,0,0,0,-0.375817,0,0
2.453956837,0.219541,0.406676,-0.19483,1.146769,0,0,0,-0.381102,0,0
2.459712232,0.218976,0.389867,-0.188165,1.142133,0,0,0,-0.386173,0,0
2.465467628,0.218404,0.372731,-0.181226,1.136554,0,0,0,-0.391005,0,0
2.471223024,0.217825,0.355282,-0.174023,1.129829,0,0,0,-0.39557,0,0
2.47697842,0.217239,0.337535,-0.166572,1.12162,0,0,0,-0.399842,0,0
2.482733815,0.216647,0.319522,-0.158879,1.111646,0,0,0,-0.403795,0,0
2.488489211,0.216049,0.301266,-0.150962,1.099336,0,0,0,-0.407403,0,0
2.494244607,0.215445,0.2828,-0.142836,1.083981,0,0,0,-0.410642,0,0
2.500000002,0.214834,0.264148,-0.134532,1.06502,0,0,0,-0.413488,0,0
