R,GS,1 3_,2 3_,3 3_,4 3_,1_2,1_3,2_3,3_4
2.930637766,-3534.729403,-484.2354052,19533.42798,16396.84393,28584.27958,0,0,1201.9699,0
2.936306794,-3490.689811,-474.6760474,19575.21959,16423.0598,28602.7343,0,0,1192.3115,0
2.941975823,-3447.118727,-465.3045779,19616.36233,16449.50255,28621.0785,0,0,1182.5755,0
2.947644852,-3404.011101,-456.1124167,19656.85891,16476.16931,28639.30228,0,0,1172.7652,0
2.953313881,-3361.36193,-447.0912399,19696.71232,16503.05717,28657.39614,0,0,1162.8837,0
2.95898291,-3319.166968,-438.2368061,19735.93038,16530.16201,28675.35755,0,0,1152.9342,0
2.964651938,-3277.422575,-429.5481465,19774.52478,16557.47884,28693.18948,0,0,1142.9199,0
2.970320967,-3236.125129,-421.0243841,19812.50731,16585.0026,28710.89512,0,0,1132.844,0
2.975989996,-3195.271007,-412.6646421,19849.88976,16612.72824,28728.4776,0,0,1122.7096,0
2.981659025,-3154.856588,-404.4680438,19886.68391,16640.65073,28745.9401,0,0,1112.52,0
2.987328053,-3114.878248,-396.4337124,19922.90155,16668.76501,28763.28576,0,0,1102.2782,0
2.992997082,-3075.332365,-388.560771,19958.55448,16697.06603,28780.51774,0,0,1091.9875,0
2.998666111,-3036.215317,-380.8483429,19993.65449,16725.54877,28797.63921,0,0,1081.6509,0
3.00433514,-2997.52404,-373.29558,20028.21256,16754.20802,28814.65297,0,0,1071.2716,0
3.010004168,-2959.260091,-365.9018735,20062.23315,16783.0375,28831.55899,0,0,1060.8528,0
3.015673197,-2921.427314,-358.666733,20095.71747,16812.03033,28848.35585,0,0,1050.3975,0
3.021342226,-2884.02957,-351.5896686,20128.66668,16841.17964,28865.04208,0,0,1039.9089,0
3.027011255,-2847.07072,-344.6701908,20161.08197,16870.47859,28881.61624,0,0,1029.3899,0
3.032680283,-2810.554623,-337.9078098,20192.96452,16899.92029,28898.07689,0,0,1018.8437,0
3.038349312,-2774.48514,-331.3020358,20224.31551,16929.49788,28914.42258,0,0,1008.2733,0
3.044018341,-2738.866132,-324.8523792,20255.13611,16959.20449,28930.65186,0,0,997.6816,0
3.04968737,-2703.701458,-318.5583503,20285.42752,16989.03327,28946.76328,0,0,987.0717,0
3.055356398,-2668.993245,-312.4189973,20315.19224,17018.97754,28962.75606,0,0,976.4466,0
3.061025427,-2634.73543,-306.4311868,20344.43914,17049.03154,28978.63249,0,0,965.8091,0
3.066694456,-2600.919536,-300.591142,20373.17893,17079.18981,28994.39581,0,0,955.1622,0
3.072363485,-2567.537086,-294.8950865,20401.42234,17109.44686,29010.04924,0,0,944.5088,0
3.078032514,-2534.579603,-289.3392434,20429.18008,17139.79721,29025.59599,0,0,933.8517,0
3.083701542,-2502.038609,-283.9198361,20456.46287,17170.23539,29041.03928,0,0,923.1938,0
3.089370571,-2469.905629,-278.6330879,20483.28144,17200.75591,29056.38235,0,0,912.5377,0
3.0950396,-2438.172184,-273.4752221,20509.64651,17231.3533,29071.62841,0,0,901.8864,0
3.100708629,-2406.829799,-268.4424626,20535.56878,17262.02207,29086.78067,0,0,891.2424,0
3.106377657,-2375.871696,-263.5314979,20561.05739,17292.75689,29101.84122,0,0,880.6086,0
3.112046686,-2345.295778,-258.7402994,20586.11702,17323.55276,29116.80892,0,0,869.9875,0
3.117715715,-2315.100752,-254.0670583,20610.75159,17354.40476,29131.6821,0,0,859.3818,0
3.123384744,-2285.285323,-249.509966,20634.96505,17385.30796,29146.45911,0,0,848.794,0
3.129053772,-2255.848197,-245.0672135,20658.76131,17416.25743,29161.13827,0,0,838.2267,0
3.134722801,-2226.788082,-240.7369923,20682.14432,17447.24825,29175.71791,0,0,827.6823,0
3.14039183,-2198.103682,-236.5174934,20705.118,17478.2755,29190.19637,0,0,817.1635,0
3.146060859,-2169.793705,-232.4069081,20727.68627,17509.33424,29204.57198,0,0,806.6724,0
3.151729887,-2141.856841,-228.4034271,20749.8531,17540.41956,29218.84309,0,0,796.2117,0
3.157398916,-2114.29067,-224.5052,20771.62385,17571.52656,29233.00973,0,0,785.7835,0
3.163067945,-2087.090915,-220.7103081,20793.00628,17602.65044,29247.07466,0,0,775.3901,0
3.168736974,-2060.253122,-217.0168259,20814.00835,17633.78638,29261.04096,0,0,765.0339,0
3.174406003,-2033.772837,-213.4228282,20834.63805,17664.92958,29274.91166,0,0,754.7169,0
3.180075031,-2007.645605,-209.9263894,20854.90336,17696.07523,29288.68982,0,0,744.4415,0
3.18574406,-1981.866973,-206.5255842,20874.81224,17727.21852,29302.37848,0,0,734.2096,0
3.191413089,-1956.432486,-203.2184873,20894.37267,17758.35464,29315.98071,0,0,724.0234,0
3.197082118,-1931.337691,-200.0031733,20913.59264,17789.47878,29329.49955,0,0,713.8849,0
3.202751146,-1906.578158,-196.8777165,20932.48003,17820.58616,29342.93801,0,0,703.7959,0
3.208420175,-1882.150083,-193.8401813,20951.0407,17851.6724,29356.29834,0,0,693.7586,0
3.214089204,-1858.050311,-190.8886224,20969.2784,17882.73354,29369.58193,0,0,683.7747,0
3.219758233,-1834.275716,-188.0210938,20987.19678,17913.76565,29382.79018,0,0,673.8461,0
3.225427261,-1810.823173,-185.2356496,21004.79947,17944.76481,29395.92445,0,0,663.9746,0
3.23109629,-1787.689557,-182.5303439,21022.09012,17975.72708,29408.98611,0,0,654.1618,0
3.236765319,-1764.871743,-179.9032306,21039.07238,18006.64854,29421.97655,0,0,644.4096,0
3.242434348,-1742.366606,-177.352364,21055.7499,18037.52525,29434.89713,0,0,634.7195,0
3.248103376,-1720.17102,-174.875798,21072.12632,18068.35329,29447.74923,0,0,625.093,0
3.253772405,-1698.281809,-172.4716146,21088.20534,18099.12872,29460.53412,0,0,615.5319,0
3.259441434,-1676.695212,-170.1382195,21103.9914,18129.84772,29473.25185,0,0,606.0374,0
3.265110463,-1655.407087,-167.8742285,21119.48941,18160.5065,29485.90171,0,0,596.6112,0
3.270779491,-1634.413286,-165.6782608,21134.70427,18191.10127,29498.48293,0,0,587.2545,0
3.27644852,-1613.709661,-163.5489356,21149.64089,18221.62826,29510.99479,0,0,577.9688,0
3.282117549,-1593.292063,-161.4848721,21164.30419,18252.08368,29523.43653,0,0,568.7552,0
3.287786578,-1573.156345,-159.4846896,21178.69908,18282.46374,29535.80741,0,0,559.6151,0
3.293455607,-1553.298359,-157.5470071,21192.83047,18312.76468,29548.1067,0,0,550.5497,0
3.299124635,-1533.713955,-155.670444,21206.70326,18342.9827,29560.33364,0,0,541.5601,0
3.304793664,-1514.399114,-153.8535991,21220.32226,18373.11406,29572.48798,0,0,532.6474,0
3.310462693,-1495.35063,-152.0949413,21233.69154,18403.15532,29584.57254,0,0,523.8127,0
3.316131722,-1476.565619,-150.3928881,21246.81485,18433.10314,29596.59135,0,0,515.057,0
3.32180075,-1458.041196,-148.7458572,21259.69598,18462.95418,29608.54847,0,0,506.3811,0
3.327469779,-1439.774478,-147.152266,21272.3387,18492.7051,29620.44794,0,0,497.7861,0
3.333138808,-1421.762581,-145.610532,21284.74678,18522.35258,29632.2938,0,0,489.2729,0
3.338807837,-1404.002621,-144.1190728,21296.92399,18551.89326,29644.09008,0,0,480.8421,0
3.344476865,-1386.491715,-142.6763057,21308.87412,18581.32381,29655.84085,0,0,472.4946,0
3.350145894,-1369.226979,-141.2806485,21320.60093,18610.64091,29667.55013,0,0,464.2311,0
3.355814923,-1352.205408,-139.9305934,21332.10817,18639.84139,29679.2212,0,0,456.0524,0
3.361483952,-1335.423551,-138.6249108,21343.39949,18668.9228,29690.85451,0,0,447.9589,0
3.36715298,-1318.87785,-137.3624351,21354.47851,18697.88285,29702.44985,0,0,439.9514,0
3.372822009,-1302.56475,-136.1420006,21365.34887,18726.71924,29714.007,0,0,432.0303,0
3.378491038,-1286.480696,-134.962442,21376.01418,18755.42969,29725.52575,0,0,424.1962,0
3.384160067,-1270.622131,-133.8225935,21386.47807,18784.01189,29737.00588,0,0,416.4495,0
3.389829095,-1254.985499,-132.7212897,21396.74417,18812.46355,29748.44718,0,0,408.7907,0
3.395498124,-1239.567245,-131.657365,21406.8161,18840.78239,29759.84944,0,0,401.2201,0
3.401167153,-1224.363814,-130.6296563,21416.6975,18868.96609,29771.21244,0,0,393.738,0
3.406836182,-1209.371894,-129.6374865,21426.39181,18897.01222,29782.53571,0,0,386.3448,0
3.412505211,-1194.588705,-128.6812447,21435.90216,18924.91801,29793.81819,0,0,379.0407,0
3.418174239,-1180.011539,-127.7614617,21445.23158,18952.68063,29805.05876,0,0,371.8259,0
3.423843268,-1165.637687,-126.8786683,21454.38314,18980.29727,29816.25627,0,0,364.7006,0
3.429512297,-1151.46444,-126.0333955,21463.3599,19007.7651,29827.40961,0,0,357.6649,0
3.435181326,-1137.48909,-125.2261738,21472.16491,19035.08131,29838.51765,0,0,350.7189,0
3.440850354,-1123.708927,-124.4575342,21480.80123,19062.24308,29849.57924,0,0,343.8627,0
3.446519383,-1110.121244,-123.7280075,21489.27191,19089.24759,29860.59327,0,0,337.0964,0
3.452188412,-1096.723333,-123.0380679,21497.58001,19116.09205,29871.55869,0,0,330.4198,0
3.457857441,-1083.512595,-122.3858003,21505.72837,19142.77488,29882.47801,0,0,323.833,0
3.463526469,-1070.486574,-121.7660694,21513.71955,19169.29612,29893.35854,0,0,317.3358,0
3.469195498,-1057.642825,-121.1735125,21521.55612,19195.65592,29904.20793,0,0,310.9282,0
3.474864527,-1044.9789,-120.6027668,21529.24061,19221.85444,29915.03381,0,0,304.6101,0
3.480533556,-1032.492354,-120.0484695,21536.77557,19247.89185,29925.84385,0,0,298.3812,0
3.486202584,-1020.18074,-119.5052581,21544.16356,19273.76829,29936.64569,0,0,292.2413,0
3.491871613,-1008.041614,-118.9677698,21551.40711,19299.48393,29947.44698,0,0,286.1902,0
3.497540642,-996.0725288,-118.4306418,21558.50879,19325.03892,29958.25536,0,0,280.2276,0
3.503209671,-984.2710257,-117.8888556,21565.47113,19350.43318,29969.07751,0,0,274.3533,0
3.508878699,-972.6344296,-117.3433015,21572.29673,19375.66257,29979.90348,0,0,268.5669,0
3.514547728,-961.159883,-116.7998405,21578.98824,19400.71953,29990.70935,0,0,262.8681,0
3.520216757,-949.8445228,-116.2644885,21585.54829,19425.59638,30001.47073,0,0,257.2564,0
3.525885786,-938.6854857,-115.7432615,21591.97951,19450.28547,30012.16327,0,0,251.7315,0
3.531554815,-927.6799087,-115.2421753,21598.28455,19474.77912,30022.76259,0,0,246.293,0
3.537223843,-916.8249285,-114.7672459,21604.46604,19499.06966,30033.24432,0,0,240.9403,0
3.542892872,-906.117682,-114.3244891,21610.52662,19523.14942,30043.5841,0,0,235.6731,0
3.548561901,-895.5553059,-113.9199209,21616.46893,19547.01074,30053.75755,0,0,230.4907,0
3.55423093,-885.1351113,-113.558753,21622.29555,19570.64813,30063.74813,0,0,225.3928,0
3.559899958,-874.8559426,-113.2391118,21628.00864,19594.07526,30073.60832,0,0,220.3787,0
3.565568987,-864.7174422,-112.9554384,21633.61013,19617.31578,30083.42649,0,0,215.4479,0
3.571238016,-854.7192591,-112.7021426,21639.10196,19640.39345,30093.2913,0,0,210.5997,0
3.576907045,-844.8610423,-112.4736337,21644.48604,19663.33199,30103.29144,0,0,205.8337,0
3.582576073,-835.1424411,-112.2643215,21649.76431,19686.15515,30113.51558,0,0,201.1491,0
3.588245102,-825.5631045,-112.0686155,21654.9387,19708.88667,30124.05238,0,0,196.5454,0
3.593914131,-816.1226816,-111.8809254,21660.01114,19731.55029,30134.99053,0,0,192.0219,0
3.59958316,-806.8208215,-111.6956606,21664.98356,19754.16974,30146.4187,0,0,187.5778,0
3.605252188,-797.6564427,-111.5082117,21669.85783,19776.75353,30158.38545,0,0,183.2126,0
3.610921217,-788.6248182,-111.3188651,21674.63556,19799.23411,30170.73906,0,0,178.9255,0
3.616590246,-779.7200856,-111.1294313,21679.3183,19821.52025,30183.26553,0,0,174.7157,0
3.622259275,-770.9363824,-110.9417215,21683.90758,19843.52072,30195.75078,0,0,170.5827,0
3.627928303,-762.2678459,-110.7575465,21688.40492,19865.14429,30207.98078,0,0,166.5256,0
3.633597332,-753.7086137,-110.5787175,21692.81187,19886.29971,30219.74145,0,0,162.5436,0
3.639266361,-745.252823,-110.4070454,21697.12995,19906.89577,30230.81875,0,0,158.6361,0
3.64493539,-736.8946113,-110.2443415,21701.36071,19926.84122,30240.99863,0,0,154.8021,0
3.650604419,-728.6281179,-110.092416,21705.50566,19946.04491,30250.06713,0,0,151.0411,0
3.656273447,-720.4496237,-109.9524761,21709.56639,19964.51232,30257.91825,0,0,147.352,0
3.661942476,-712.3616506,-109.8239696,21713.54456,19982.53049,30264.76064,0,0,143.7342,0
3.667611505,-704.3678514,-109.7060259,21717.44184,20000.43747,30270.85996,0,0,140.1869,0
3.673280534,-696.4718791,-109.5977742,21721.25993,20018.57131,30276.48187,0,0,136.7092,0
3.678949562,-688.6773864,-109.4983438,21725.0005,20037.27009,30281.89202,0,0,133.3002,0
3.684618591,-680.9880261,-109.4068639,21728.66523,20056.87186,30287.35608,0,0,129.9592,0
3.69028762,-673.4074512,-109.3224639,21732.25582,20077.71467,30293.1397,0,0,126.6854,0
3.695956649,-665.9393144,-109.244273,21735.77393,20100.13658,30299.50854,0,0,123.4778,0
3.701625677,-658.5872358,-109.1714225,21739.22125,20124.47216,30306.72661,0,0,120.3356,0
3.707294706,-651.3520109,-109.1032158,21742.59825,20150.75352,30314.91553,0,0,117.258,0
3.712963735,-644.2294721,-109.039259,21745.90335,20178.48151,30323.94677,0,0,114.2441,0
3.718632764,-637.2149489,-108.9791888,21749.13475,20207.10306,30333.6664,0,0,111.2931,0
3.724301792,-630.3037704,-108.922642,21752.29064,20236.06512,30343.92052,0,0,108.4041,0
3.729970821,-623.4912661,-108.8692553,21755.36922,20264.81463,30354.55523,0,0,105.5763,0
3.73563985,-616.7727652,-108.8186654,21758.3687,20292.79853,30365.41661,0,0,102.8087,0
3.741308879,-610.143597,-108.770509,21761.28726,20319.46377,30376.35076,0,0,100.1006,0
3.746977907,-603.5990909,-108.7244229,21764.12312,20344.25729,30387.20376,0,0,97.451,0
3.752646936,-597.1346546,-108.6800517,21766.87464,20366.6421,30397.82503,0,0,94.859,0
3.758315965,-590.7478168,-108.6372526,21769.54494,20386.51563,30408.15377,0,0,92.324,0
3.763984994,-584.4384182,-108.5961147,21772.14232,20404.24883,30418.22706,0,0,89.8448,0
3.769654023,-578.2064165,-108.5567389,21774.6753,20420.23659,30428.08696,0,0,87.4208,0
3.775323051,-572.0517692,-108.5192258,21777.15246,20434.87382,30437.77548,0,0,85.051,0
3.78099208,-565.974434,-108.4836762,21779.58233,20448.55541,30447.33466,0,0,82.7346,0
3.786661109,-559.9743684,-108.4501911,21781.97347,20461.67626,30456.80655,0,0,80.4708,0
3.792330138,-554.05153,-108.418871,21784.33442,20474.63126,30466.23316,0,0,78.2586,0
3.797999166,-548.2058765,-108.389817,21786.67373,20487.81531,30475.65655,0,0,76.0973,0
3.803668195,-542.4373035,-108.3631069,21788.99935,20501.59934,30485.11624,0,0,73.9859,0
3.809337224,-536.7449326,-108.3385346,21791.31174,20516.05474,30494.62061,0,0,71.9237,0
3.815006253,-531.1273592,-108.3157009,21793.60626,20531.04931,30504.15683,0,0,69.9098,0
3.820675281,-525.5831685,-108.2942025,21795.87816,20546.44697,30513.71167,0,0,67.9433,0
3.82634431,-520.1109459,-108.2736366,21798.12273,20562.11163,30523.2719,0,0,66.0236,0
3.832013339,-514.7092769,-108.2536,21800.33521,20577.90718,30532.8243,0,0,64.1496,0
3.837682368,-509.3767466,-108.2336897,21802.51087,20593.69756,30542.35563,0,0,62.3207,0
3.843351396,-504.1119405,-108.2135027,21804.64498,20609.34665,30551.85266,0,0,60.5359,0
3.849020425,-498.9134439,-108.1926359,21806.7328,20624.71838,30561.30218,0,0,58.7946,0
3.854689454,-493.7798972,-108.1707443,21808.77021,20639.69323,30570.69256,0,0,57.0959,0
3.860358483,-488.7103149,-108.1478761,21810.75734,20654.264,30580.02321,0,0,55.4389,0
3.866027511,-483.7038664,-108.1242428,21812.69605,20668.47014,30589.29811,0,0,53.823,0
3.87169654,-478.7597217,-108.1000564,21814.58822,20682.35123,30598.52121,0,0,52.2474,0
3.877365569,-473.8770509,-108.0755289,21816.43573,20695.94685,30607.69652,0,0,50.7112,0
3.883034598,-469.0550239,-108.0508722,21818.24046,20709.2966,30616.828,0,0,49.2137,0
3.888703627,-464.2928108,-108.0262984,21820.00427,20722.44005,30625.91965,0,0,47.7542,0
3.894372655,-459.5895816,-108.0020194,21821.72905,20735.41681,30634.97544,0,0,46.3319,0
3.900041684,-454.9445064,-107.9782472,21823.41667,20748.26645,30643.99935,0,0,44.946,0
3.905710713,-450.3567298,-107.955051,21825.0689,20761.02039,30652.99473,0,0,43.5959,0
3.911379742,-445.825298,-107.931941,21826.687,20773.67809,30661.96249,0,0,42.2808,0
3.91704877,-441.3492331,-107.9082906,21828.27214,20786.23116,30670.90291,0,0,41,0
3.922717799,-436.9275571,-107.8834734,21829.8255,20798.67124,30679.81629,0,0,39.7528,0
3.928386828,-432.5592919,-107.8568629,21831.34822,20810.98996,30688.70293,0,0,38.5384,0
3.934055857,-428.2434595,-107.8278325,21832.84148,20823.17895,30697.56313,0,0,37.3563,0
3.939724885,-423.979082,-107.7957559,21834.30643,20835.22984,30706.39717,0,0,36.2057,0
3.945393914,-419.7651814,-107.7600065,21835.74425,20847.13426,30715.20536,0,0,35.0859,0
3.951062943,-415.6007814,-107.7199602,21837.15609,20858.88385,30723.98799,0,0,33.9962,0
3.956731972,-411.4853609,-107.6755904,21838.54265,20870.47364,30732.74442,0,0,32.9361,0
3.962401,-407.4194498,-107.6282514,21839.90357,20881.90646,30741.47195,0,0,31.9049,0
3.968070029,-403.4037263,-107.5794921,21841.23831,20893.18626,30750.16754,0,0,30.9019,0
3.973739058,-399.4388685,-107.5308612,21842.54637,20904.31697,30758.82818,0,0,29.9265,0
3.979408087,-395.5255544,-107.4839075,21843.82721,20915.30253,30767.45083,0,0,28.9781,0
3.985077115,-391.6644621,-107.4401797,21845.08031,20926.14688,30776.03247,0,0,28.0561,0
3.990746144,-387.8562698,-107.4012266,21846.30516,20936.85397,30784.57008,0,0,27.1598,0
3.996415173,-384.1016555,-107.368597,21847.50123,20947.42772,30793.06064,0,0,26.2888,0
4.002084202,-380.4012452,-107.3437776,21848.66801,20957.87206,30801.50116,0,0,25.4423,0
4.007753231,-376.753191,-107.3253113,21849.80566,20968.18968,30809.89064,0,0,24.6198,0
4.013422259,-373.152145,-107.3075754,21850.91524,20978.38154,30818.23089,0,0,23.8208,0
4.019091288,-369.5924939,-107.2846319,21851.99792,20988.4485,30826.52393,0,0,23.0448,0
4.024760317,-366.0686246,-107.2505429,21853.05483,20998.39139,30834.77178,0,0,22.291,0
4.030429346,-362.5749241,-107.1993701,21854.08712,21008.21105,30842.97645,0,0,21.5591,0
4.036098374,-359.105779,-107.1251757,21855.09595,21017.90833,30851.13997,0,0,20.8485,0
4.041767403,-355.6555764,-107.0220214,21856.08247,21027.48407,30859.26435,0,0,20.1587,0
4.047436432,-352.218703,-106.8839694,21857.04781,21036.9391,30867.35162,0,0,19.4892,0
4.053105461,-348.7901949,-106.7058834,21857.9931,21046.27428,30875.4037,0,0,18.8394,0
4.058774489,-345.3771344,-106.4975078,21858.91899,21055.49058,30883.42104,0,0,18.2089,0
4.064443518,-341.9972371,-106.2817222,21859.82569,21064.58909,30891.40276,0,0,17.5972,0
4.070112547,-338.6685838,-106.0818573,21860.7134,21073.57091,30899.3479,0,0,17.0038,0
4.075781576,-335.4092554,-105.9212438,21861.58233,21082.43714,30907.25556,0,0,16.4282,0
4.081450604,-332.2373327,-105.8232124,21862.43268,21091.18885,30915.12478,0,0,15.8701,0
4.087119633,-329.1708965,-105.8110937,21863.26465,21099.82716,30922.95464,0,0,15.3289,0
4.092788662,-326.2280276,-105.9082185,21864.07844,21108.35314,30930.74421,0,0,14.8042,0
4.098457691,-323.426807,-106.1379175,21864.87426,21116.76791,30938.49254,0,0,14.2956,0
4.104126719,-320.7825445,-106.5182261,21865.6523,21125.0726,30946.1988,0,0,13.8027,0
4.109795748,-318.2845732,-107.0175371,21866.41283,21133.26893,30953.86289,0,0,13.325,0
4.115464777,-315.9080193,-107.577093,21867.15611,21141.35891,30961.48516,0,0,12.8621,0
4.121133806,-313.6278639,-108.1378595,21867.88239,21149.34455,30969.06594,0,0,12.4137,0
4.126802835,-311.4190884,-108.6408027,21868.59197,21157.22788,30976.60558,0,0,11.9794,0
4.132471863,-309.2566741,-109.0268885,21869.28509,21165.0109,30984.10442,0,0,11.5588,0
4.138140892,-307.1156024,-109.2370829,21869.96203,21172.69563,30991.56279,0,0,11.1514,0
4.143809921,-304.9708546,-109.2123518,21870.62306,21180.28408,30998.98104,0,0,10.757,0
4.14947895,-302.7974121,-108.8936612,21871.26844,21187.77828,31006.35951,0,0,10.3752,0
4.155147978,-300.5707807,-108.2383364,21871.89847,21195.18006,31013.69849,0,0,10.0056,0
4.160817007,-298.2692356,-107.2900329,21872.51356,21202.49035,31020.99804,0,0,9.648,0
4.166486036,-295.8719618,-106.1207796,21873.11418,21209.70978,31028.25812,0,0,9.3019,0
